user_id,arm,converted,payment_error
t000127,treatment,1,0
t000128,treatment,1,0
t000129,treatment,1,0
t000130,treatment,1,0
t000131,treatment,0,0
t000132,treatment,0,0
t000133,treatment,0,0
t000134,treatment,0,0
t000135,treatment,1,0
t000136,treatment,0,0
t000137,treatment,1,0
t000138,treatment,1,0
t000139,treatment,1,0
t000140,treatment,1,0
t000141,treatment,1,0
t000142,treatment,0,0
t000143,treatment,1,0
t000144,treatment,1,0
t000145,treatment,0,0
t000146,treatment,1,0
t000147,treatment,1,0
t000148,treatment,1,0
t000149,treatment,1,0
t000150,treatment,0,0
t000151,treatment,1,1
t000152,treatment,1,0
t000153,treatment,1,0
t000154,treatment,1,0
t000155,treatment,0,0
t000156,treatment,1,0
t000157,treatment,1,0
t000158,treatment,1,0
t000159,treatment,1,0
t000160,treatment,1,0
t000161,treatment,1,0
t000162,treatment,1,0
t000163,treatment,1,0
t000164,treatment,0,0
t000165,treatment,1,0
t000166,treatment,1,0
t000167,treatment,1,0
t000168,treatment,0,0
t000169,treatment,1,0
t000170,treatment,0,0
t000171,treatment,1,0
t000172,treatment,1,0
t000173,treatment,1,0
t000174,treatment,1,0
t000175,treatment,1,0
t000176,treatment,0,0
t000177,treatment,0,0
t000178,treatment,1,0
t000179,treatment,1,0
t000180,treatment,1,0
t000181,treatment,0,0
t000182,treatment,1,0
t000183,treatment,1,0
t000184,treatment,1,1
t000185,treatment,1,0
t000186,treatment,1,0
t000187,treatment,0,0
t000188,treatment,1,0
t000189,treatment,0,0
t000190,treatment,0,0
t000191,treatment,1,0
t000192,treatment,1,0
t000193,treatment,0,0
t000194,treatment,1,0
t000195,treatment,1,0
t000196,treatment,1,0
t000197,treatment,0,0
t000198,treatment,0,0
t000199,treatment,1,0
t000200,treatment,0,0
t000201,treatment,1,0
t000202,treatment,1,0
t000203,treatment,1,0
t000204,treatment,0,0
t000205,treatment,1,0
t000206,treatment,1,0
t000207,treatment,0,0
t000208,treatment,0,0
t000209,treatment,0,0
t000210,treatment,1,0
t000211,treatment,1,0
t000212,treatment,1,0
t000213,treatment,0,0
t000214,treatment,0,0
t000215,treatment,1,0
t000216,treatment,1,0
t000217,treatment,0,0
t000218,treatment,1,1
t000219,treatment,1,0
t000220,treatment,1,0
t000221,treatment,0,0
t000222,treatment,1,0
t000223,treatment,1,0
t000224,treatment,1,0
t000225,treatment,1,0
t000226,treatment,1,0
t000227,treatment,0,0
t000228,treatment,0,0
t000229,treatment,1,0
t000230,treatment,0,0
t000231,treatment,1,0
t000232,treatment,1,0
t000233,treatment,1,0
t000234,treatment,1,0
t000235,treatment,1,0
t000236,treatment,1,0
t000237,treatment,0,0
t000238,treatment,1,0
t000239,treatment,0,0
t000240,treatment,1,0
t000241,treatment,1,0
t000242,treatment,1,0
t000243,treatment,1,0
t000244,treatment,1,0
t000245,treatment,1,0
t000246,treatment,1,0
t000247,treatment,1,0
t000248,treatment,0,0
t000249,treatment,0,0
t000250,treatment,1,0
t000251,treatment,0,0
t000252,treatment,1,0
t000253,treatment,1,0
t000254,treatment,0,1
t000255,treatment,1,0
t000256,treatment,1,0
t000257,treatment,0,1
t000258,treatment,1,0
t000259,treatment,1,0
t000260,treatment,1,0
t000261,treatment,0,0
t000262,treatment,0,0
t000263,treatment,1,0
t000264,treatment,0,0
t000265,treatment,1,0
t000266,treatment,0,0
t000267,treatment,0,0
t000268,treatment,1,0
t000269,treatment,0,0
t000270,treatment,0,0
t000271,treatment,1,0
t000272,treatment,0,0
t000273,treatment,1,0
t000274,treatment,1,0
t000275,treatment,1,0
t000276,treatment,1,0
t000277,treatment,1,0
t000278,treatment,1,0
t000279,treatment,0,0
t000280,treatment,1,0
t000281,treatment,1,0
t000282,treatment,1,0
t000283,treatment,1,0
t000284,treatment,1,0
t000285,treatment,0,0
t000286,treatment,0,0
t000287,treatment,1,0
t000288,treatment,1,0
t000289,treatment,1,0
t000290,treatment,1,0
t000291,treatment,1,0
t000292,treatment,0,0
t000293,treatment,1,0
t000294,treatment,0,0
t000295,treatment,1,0
t000296,treatment,1,0
t000297,treatment,1,0
t000298,treatment,0,0
t000299,treatment,1,0
t000300,treatment,1,0
t000301,treatment,1,0
t000302,treatment,1,0
t000303,treatment,1,0
t000304,treatment,1,0
t000305,treatment,1,0
t000306,treatment,1,0
t000307,treatment,0,0
t000308,treatment,1,0
t000309,treatment,0,0
t000310,treatment,1,0
t000311,treatment,1,0
t000312,treatment,0,0
t000313,treatment,1,0
t000314,treatment,1,0
t000315,treatment,0,0
t000316,treatment,1,0
t000317,treatment,1,0
t000318,treatment,0,0
t000319,treatment,1,0
t000320,treatment,1,0
t000321,treatment,0,0
t000322,treatment,1,0
t000323,treatment,1,0
t000324,treatment,1,0
t000325,treatment,1,1
t000326,treatment,1,0
t000327,treatment,0,0
t000328,treatment,1,0
t000329,treatment,0,0
t000330,treatment,0,0
t000331,treatment,0,0
t000332,treatment,0,0
t000333,treatment,1,0
t000334,treatment,0,0
t000335,treatment,1,0
t000336,treatment,0,1
t000337,treatment,1,0
t000338,treatment,1,0
t000339,treatment,1,0
t000340,treatment,0,0
t000341,treatment,1,0
t000342,treatment,1,0
t000343,treatment,1,0
t000344,treatment,0,0
t000345,treatment,0,0
t000346,treatment,1,0
t000347,treatment,1,0
t000348,treatment,1,0
t000349,treatment,0,0
t000350,treatment,0,0
t000351,treatment,0,0
t000352,treatment,0,0
t000353,treatment,1,0
t000354,treatment,1,0
t000355,treatment,1,0
t000356,treatment,0,0
t000357,treatment,1,0
t000358,treatment,1,0
t000359,treatment,1,0
t000360,treatment,1,0
t000361,treatment,1,0
t000362,treatment,0,1
t000363,treatment,1,0
t000364,treatment,1,0
t000365,treatment,1,0
t000366,treatment,1,0
t000367,treatment,1,0
t000368,treatment,1,0
t000369,treatment,1,0
t000370,treatment,1,0
t000371,treatment,0,0
t000372,treatment,1,0
t000373,treatment,1,0
t000374,treatment,0,0
t000375,treatment,1,1
t000376,treatment,0,0
t000377,treatment,1,0
t000378,treatment,0,0
t000379,treatment,1,0
t000380,treatment,1,0
t000381,treatment,1,0
t000382,treatment,0,0
t000383,treatment,1,0
t000384,treatment,1,0
t000385,treatment,0,0
t000386,treatment,0,0
t000387,treatment,1,0
t000388,treatment,1,0
t000389,treatment,1,0
t000390,treatment,1,0
t000391,treatment,1,0
t000392,treatment,1,0
t000393,treatment,0,1
t000394,treatment,0,0
t000395,treatment,1,0
t000396,treatment,0,0
t000397,treatment,0,0
t000398,treatment,1,0
t000399,treatment,1,0
t000400,treatment,1,0
t000401,treatment,1,0
t000402,treatment,1,1
t000403,treatment,0,0
t000404,treatment,1,0
t000405,treatment,0,0
t000406,treatment,1,0
t000407,treatment,1,0
t000408,treatment,0,0
t000409,treatment,1,0
t000410,treatment,1,0
t000411,treatment,1,0
t000412,treatment,1,0
t000413,treatment,1,0
t000414,treatment,0,0
t000415,treatment,1,0
t000416,treatment,0,0
t000417,treatment,0,0
t000418,treatment,0,0
t000419,treatment,1,0
t000420,treatment,1,0
t000421,treatment,1,0
t000422,treatment,0,0
t000423,treatment,0,0
t000424,treatment,1,0
t000425,treatment,0,0
t000426,treatment,1,0
t000427,treatment,1,0
t000428,treatment,1,0
t000429,treatment,1,0
t000430,treatment,1,0
t000431,treatment,1,0
t000432,treatment,1,0
t000433,treatment,0,0
t000434,treatment,1,0
t000435,treatment,1,0
t000436,treatment,0,0
t000437,treatment,1,0
t000438,treatment,1,0
t000439,treatment,0,0
t000440,treatment,1,0
t000441,treatment,1,0
t000442,treatment,1,0
t000443,treatment,0,0
t000444,treatment,0,0
t000445,treatment,1,0
t000446,treatment,0,0
t000447,treatment,0,0
t000448,treatment,0,0
t000449,treatment,1,0
t000450,treatment,0,0
t000451,treatment,1,0
t000452,treatment,0,0
t000453,treatment,0,0
t000454,treatment,1,0
t000455,treatment,1,0
t000456,treatment,0,0
t000457,treatment,1,0
t000458,treatment,0,0
t000459,treatment,0,0
t000460,treatment,1,0
t000461,treatment,1,0
t000462,treatment,1,0
t000463,treatment,0,0
t000464,treatment,0,0
t000465,treatment,1,0
t000466,treatment,0,0
t000467,treatment,1,0
t000468,treatment,0,0
t000469,treatment,0,0
t000470,treatment,1,0
t000471,treatment,0,0
t000472,treatment,1,0
t000473,treatment,1,0
t000474,treatment,1,0
t000475,treatment,0,0
t000476,treatment,1,0
t000477,treatment,0,0
t000478,treatment,0,0
t000479,treatment,0,0
t000480,treatment,1,1
t000481,treatment,0,0
t000482,treatment,1,0
t000483,treatment,1,0
t000484,treatment,1,0
t000485,treatment,0,0
t000486,treatment,1,0
t000487,treatment,1,0
t000488,treatment,1,0
t000489,treatment,1,0
t000490,treatment,0,0
t000491,treatment,1,0
t000492,treatment,0,0
t000493,treatment,1,0
t000494,treatment,1,0
t000495,treatment,1,0
t000496,treatment,1,0
t000497,treatment,1,0
t000498,treatment,0,0
t000499,treatment,1,0
t000500,treatment,0,0
t000501,treatment,1,0
t000502,treatment,1,0
t000503,treatment,1,0
t000504,treatment,1,0
t000505,treatment,1,0
t000506,treatment,0,0
t000507,treatment,0,0
t000508,treatment,1,0
t000509,treatment,1,0
t000510,treatment,1,0
t000511,treatment,1,0
t000512,treatment,1,0
t000513,treatment,1,0
t000514,treatment,1,0
t000515,treatment,0,0
t000516,treatment,0,0
t000517,treatment,0,0
t000518,treatment,0,0
t000519,treatment,0,0
t000520,treatment,1,0
t000521,treatment,1,0
t000522,treatment,1,0
t000523,treatment,1,0
t000524,treatment,0,0
t000525,treatment,0,0
t000526,treatment,0,0
t000527,treatment,1,0
t000528,treatment,1,0
t000529,treatment,1,0
t000530,treatment,1,0
t000531,treatment,1,0
t000532,treatment,0,0
t000533,treatment,1,0
t000534,treatment,0,0
t000535,treatment,1,0
t000536,treatment,1,0
t000537,treatment,1,0
t000538,treatment,1,0
t000539,treatment,0,0
t000540,treatment,0,0
t000541,treatment,1,0
t000542,treatment,1,0
t000543,treatment,0,0
t000544,treatment,1,0
t000545,treatment,0,0
t000546,treatment,1,0
t000547,treatment,1,0
t000548,treatment,1,0
t000549,treatment,1,0
t000550,treatment,1,0
t000551,treatment,0,0
t000552,treatment,1,0
t000553,treatment,1,0
t000554,treatment,0,0
t000555,treatment,0,0
t000556,treatment,1,0
t000557,treatment,1,0
t000558,treatment,1,0
t000559,treatment,1,0
t000560,treatment,1,0
t000561,treatment,1,0
t000562,treatment,0,0
t000563,treatment,1,0
t000564,treatment,1,0
t000565,treatment,1,0
t000566,treatment,1,0
t000567,treatment,0,0
t000568,treatment,1,0
t000569,treatment,0,0
t000570,treatment,1,0
t000571,treatment,0,0
t000572,treatment,1,0
t000573,treatment,1,0
t000574,treatment,1,0
t000575,treatment,1,0
t000576,treatment,1,0
t000577,treatment,1,0
t000578,treatment,1,0
t000579,treatment,1,0
t000580,treatment,1,0
t000581,treatment,0,0
t000582,treatment,1,0
t000583,treatment,1,0
t000584,treatment,0,0
t000585,treatment,0,0
t000586,treatment,0,0
t000587,treatment,1,0
t000588,treatment,0,0
t000589,treatment,1,0
t000590,treatment,0,0
t000591,treatment,1,0
t000592,treatment,1,0
t000593,treatment,0,0
t000594,treatment,1,0
t000595,treatment,1,0
t000596,treatment,0,0
t000597,treatment,1,0
t000598,treatment,0,0
t000599,treatment,1,0
t000600,treatment,0,0
t000601,treatment,1,0
t000602,treatment,0,0
t000603,treatment,1,0
t000604,treatment,0,0
t000605,treatment,1,0
t000606,treatment,0,0
t000607,treatment,0,0
t000608,treatment,0,0
t000609,treatment,1,0
t000610,treatment,1,0
t000611,treatment,1,0
t000612,treatment,0,0
t000613,treatment,0,0
t000614,treatment,1,0
t000615,treatment,0,0
t000616,treatment,1,0
t000617,treatment,1,0
t000618,treatment,1,0
t000619,treatment,1,0
t000620,treatment,0,0
t000621,treatment,1,0
t000622,treatment,0,0
t000623,treatment,1,0
t000624,treatment,1,0
t000625,treatment,0,0
t000626,treatment,1,0
t000627,treatment,0,0
t000628,treatment,0,0
t000629,treatment,1,0
t000630,treatment,1,0
t000631,treatment,1,0
t000632,treatment,1,0
t000633,treatment,0,0
t000634,treatment,1,0
t000635,treatment,1,0
t000636,treatment,0,0
t000637,treatment,1,0
t000638,treatment,1,0
t000639,treatment,1,0
t000640,treatment,1,0
t000641,treatment,1,0
t000642,treatment,1,0
t000643,treatment,1,0
t000644,treatment,1,0
t000645,treatment,1,0
t000646,treatment,0,0
t000647,treatment,1,0
t000648,treatment,0,0
t000649,treatment,1,0
t000650,treatment,0,0
t000651,treatment,1,0
t000652,treatment,1,0
t000653,treatment,0,0
t000654,treatment,0,0
t000655,treatment,0,0
t000656,treatment,1,0
t000657,treatment,1,0
t000658,treatment,1,0
t000659,treatment,1,0
t000660,treatment,1,0
t000661,treatment,1,0
t000662,treatment,0,0
t000663,treatment,1,0
t000664,treatment,1,0
t000665,treatment,1,0
t000666,treatment,1,0
t000667,treatment,0,0
t000668,treatment,1,0
t000669,treatment,1,0
t000670,treatment,0,0
t000671,treatment,0,0
t000672,treatment,0,0
t000673,treatment,0,0
t000674,treatment,1,0
t000675,treatment,1,0
t000676,treatment,1,0
t000677,treatment,1,0
t000678,treatment,0,0
t000679,treatment,1,0
t000680,treatment,1,0
t000681,treatment,1,0
t000682,treatment,0,0
t000683,treatment,1,0
t000684,treatment,0,0
t000685,treatment,1,0
t000686,treatment,1,0
t000687,treatment,1,0
t000688,treatment,0,0
t000689,treatment,0,0
t000690,treatment,1,0
t000691,treatment,1,0
t000692,treatment,1,0
t000693,treatment,0,0
t000694,treatment,1,0
t000695,treatment,1,0
t000696,treatment,1,0
t000697,treatment,1,0
t000698,treatment,1,0
t000699,treatment,0,0
t000700,treatment,0,0
t000701,treatment,1,0
t000702,treatment,0,0
t000703,treatment,0,0
t000704,treatment,1,0
t000705,treatment,1,0
t000706,treatment,1,0
t000707,treatment,0,0
t000708,treatment,1,0
t000709,treatment,0,0
t000710,treatment,0,0
t000711,treatment,1,0
t000712,treatment,1,0
t000713,treatment,1,0
t000714,treatment,1,0
t000715,treatment,1,0
t000716,treatment,1,0
t000717,treatment,0,0
t000718,treatment,1,0
t000719,treatment,1,0
t000720,treatment,0,1
t000721,treatment,1,0
t000722,treatment,0,0
t000723,treatment,1,0
t000724,treatment,1,0
t000725,treatment,1,0
t000726,treatment,0,0
t000727,treatment,1,0
t000728,treatment,1,0
t000729,treatment,1,0
t000730,treatment,0,0
t000731,treatment,1,0
t000732,treatment,1,0
t000733,treatment,0,0
t000734,treatment,1,0
t000735,treatment,1,0
t000736,treatment,0,0
t000737,treatment,1,0
t000738,treatment,1,0
t000739,treatment,0,0
t000740,treatment,1,0
t000741,treatment,1,0
t000742,treatment,1,0
t000743,treatment,1,0
t000744,treatment,1,0
t000745,treatment,0,0
t000746,treatment,1,0
t000747,treatment,1,0
t000748,treatment,0,0
t000749,treatment,0,0
t000750,treatment,1,0
t000751,treatment,1,0
t000752,treatment,0,0
t000753,treatment,1,0
t000754,treatment,1,0
t000755,treatment,1,0
t000756,treatment,1,0
t000757,treatment,1,0
t000758,treatment,0,0
t000759,treatment,1,0
t000760,treatment,1,0
t000761,treatment,0,1
t000762,treatment,0,0
t000763,treatment,1,0
t000764,treatment,0,0
t000765,treatment,1,0
t000766,treatment,1,0
t000767,treatment,0,0
t000768,treatment,1,0
t000769,treatment,1,0
t000770,treatment,1,0
t000771,treatment,0,0
t000772,treatment,1,0
t000773,treatment,0,0
t000774,treatment,0,0
t000775,treatment,1,0
t000776,treatment,0,0
t000777,treatment,1,0
t000778,treatment,1,0
t000779,treatment,0,0
t000780,treatment,0,0
t000781,treatment,1,0
t000782,treatment,0,0
t000783,treatment,1,0
t000784,treatment,0,0
t000785,treatment,1,0
t000786,treatment,0,0
t000787,treatment,1,0
t000788,treatment,1,0
t000789,treatment,1,0
t000790,treatment,1,0
t000791,treatment,1,0
t000792,treatment,1,0
t000793,treatment,1,0
t000794,treatment,0,0
t000795,treatment,1,0
t000796,treatment,1,0
t000797,treatment,1,0
t000798,treatment,0,0
t000799,treatment,0,0
t000800,treatment,1,0
t000801,treatment,1,0
t000802,treatment,1,0
t000803,treatment,1,0
t000804,treatment,1,0
t000805,treatment,1,0
t000806,treatment,1,0
t000807,treatment,1,0
t000808,treatment,1,1
t000809,treatment,1,0
t000810,treatment,1,0
t000811,treatment,1,0
t000812,treatment,1,0
t000813,treatment,1,0
t000814,treatment,1,0
t000815,treatment,0,0
t000816,treatment,1,0
t000817,treatment,1,0
t000818,treatment,1,0
t000819,treatment,1,0
t000820,treatment,0,0
t000821,treatment,0,0
t000822,treatment,0,1
t000823,treatment,1,0
t000824,treatment,1,0
t000825,treatment,0,0
t000826,treatment,1,0
t000827,treatment,0,0
t000828,treatment,1,0
t000829,treatment,1,0
t000830,treatment,1,0
t000831,treatment,0,0
t000832,treatment,1,0
t000833,treatment,1,0
t000834,treatment,0,0
t000835,treatment,0,0
t000836,treatment,1,0
t000837,treatment,1,1
t000838,treatment,1,0
t000839,treatment,1,0
t000840,treatment,1,0
t000841,treatment,1,0
t000842,treatment,1,0
t000843,treatment,0,0
t000844,treatment,1,0
t000845,treatment,0,0
t000846,treatment,1,0
t000847,treatment,1,1
t000848,treatment,0,0
t000849,treatment,1,0
t000850,treatment,1,0
t000851,treatment,0,0
t000852,treatment,0,0
t000853,treatment,0,0
t000854,treatment,1,0
t000855,treatment,1,0
t000856,treatment,1,0
t000857,treatment,1,0
t000858,treatment,0,0
t000859,treatment,0,0
t000860,treatment,1,0
t000861,treatment,0,0
t000862,treatment,1,0
t000863,treatment,1,0
t000864,treatment,0,0
t000865,treatment,0,0
t000866,treatment,1,0
t000867,treatment,1,0
t000868,treatment,0,0
t000869,treatment,1,0
t000870,treatment,1,0
t000871,treatment,1,0
t000872,treatment,1,0
t000873,treatment,0,0
t000874,treatment,1,0
t000875,treatment,0,0
t000876,treatment,1,0
t000877,treatment,1,0
t000878,treatment,1,0
t000879,treatment,0,0
t000880,treatment,0,0
t000881,treatment,1,0
t000882,treatment,1,0
t000883,treatment,1,0
t000884,treatment,1,0
t000885,treatment,1,1
t000886,treatment,1,0
t000887,treatment,1,0
t000888,treatment,1,0
t000889,treatment,0,0
t000890,treatment,1,0
t000891,treatment,1,0
t000892,treatment,0,0
t000893,treatment,0,0
t000894,treatment,1,0
t000895,treatment,1,0
t000896,treatment,0,0
t000897,treatment,0,0
t000898,treatment,0,0
t000899,treatment,0,0
t000900,treatment,1,0
t000901,treatment,0,0
t000902,treatment,1,0
t000903,treatment,0,0
t000904,treatment,1,0
t000905,treatment,1,0
t000906,treatment,1,0
t000907,treatment,1,0
t000908,treatment,1,1
t000909,treatment,1,0
t000910,treatment,1,0
t000911,treatment,0,0
t000912,treatment,1,0
t000913,treatment,1,0
t000914,treatment,1,0
t000915,treatment,1,0
t000916,treatment,1,0
t000917,treatment,0,0
t000918,treatment,0,1
t000919,treatment,1,0
t000920,treatment,1,0
t000921,treatment,0,0
t000922,treatment,0,0
t000923,treatment,1,0
t000924,treatment,1,0
t000925,treatment,0,0
t000926,treatment,1,0
t000927,treatment,1,0
t000928,treatment,0,0
t000929,treatment,1,0
t000930,treatment,1,0
t000931,treatment,1,0
t000932,treatment,1,0
t000933,treatment,1,0
t000934,treatment,1,0
t000935,treatment,0,0
t000936,treatment,1,0
t000937,treatment,1,0
t000938,treatment,1,0
t000939,treatment,1,0
t000940,treatment,1,0
t000941,treatment,0,0
t000942,treatment,0,0
t000943,treatment,0,0
t000944,treatment,0,0
t000945,treatment,1,0
t000946,treatment,1,0
t000947,treatment,1,0
t000948,treatment,1,0
t000949,treatment,1,0
t000950,treatment,0,0
t000951,treatment,1,0
t000952,treatment,1,0
t000953,treatment,1,0
t000954,treatment,1,0
t000955,treatment,1,0
t000956,treatment,1,0
t000957,treatment,1,0
t000958,treatment,1,0
t000959,treatment,0,0
t000960,treatment,0,0
t000961,treatment,1,0
t000962,treatment,0,0
t000963,treatment,1,0
t000964,treatment,1,0
t000965,treatment,1,0
t000966,treatment,1,0
t000967,treatment,1,0
t000968,treatment,1,0
t000969,treatment,1,0
t000970,treatment,1,0
t000971,treatment,0,0
t000972,treatment,1,0
t000973,treatment,0,0
t000974,treatment,0,0
t000975,treatment,0,0
t000976,treatment,1,0
t000977,treatment,0,0
t000978,treatment,1,0
t000979,treatment,0,0
t000980,treatment,1,0
t000981,treatment,1,0
t000982,treatment,1,0
t000983,treatment,0,0
t000984,treatment,1,0
t000985,treatment,1,0
t000986,treatment,0,0
t000987,treatment,1,0
t000988,treatment,1,0
t000989,treatment,1,0
t000990,treatment,0,0
t000991,treatment,0,0
t000992,treatment,0,0
t000993,treatment,1,0
t000994,treatment,1,0
t000995,treatment,1,0
t000996,treatment,1,0
t000997,treatment,1,0
t000998,treatment,1,0
t000999,treatment,1,0
t001000,treatment,1,0
t001001,treatment,1,0
t001002,treatment,0,0
t001003,treatment,1,0
t001004,treatment,0,0
t001005,treatment,1,0
t001006,treatment,1,0
t001007,treatment,0,0
t001008,treatment,1,0
t001009,treatment,1,0
t001010,treatment,1,0
t001011,treatment,0,0
t001012,treatment,1,0
t001013,treatment,1,0
t001014,treatment,1,0
t001015,treatment,1,0
t001016,treatment,1,0
t001017,treatment,1,0
t001018,treatment,1,0
t001019,treatment,1,0
t001020,treatment,1,0
t001021,treatment,1,0
t001022,treatment,1,0
t001023,treatment,0,0
t001024,treatment,1,0
t001025,treatment,1,0
t001026,treatment,1,0
t001027,treatment,1,0
t001028,treatment,0,0
t001029,treatment,0,0
t001030,treatment,1,0
t001031,treatment,0,0
t001032,treatment,0,0
t001033,treatment,1,0
t001034,treatment,0,0
t001035,treatment,0,0
t001036,treatment,0,0
t001037,treatment,1,0
t001038,treatment,0,1
t001039,treatment,1,0
t001040,treatment,0,0
t001041,treatment,1,0
t001042,treatment,1,0
t001043,treatment,1,0
t001044,treatment,1,0
t001045,treatment,0,0
t001046,treatment,0,0
t001047,treatment,1,0
t001048,treatment,1,0
t001049,treatment,1,0
t001050,treatment,1,0
t001051,treatment,0,0
t001052,treatment,1,0
t001053,treatment,1,0
t001054,treatment,0,0
t001055,treatment,1,0
t001056,treatment,0,0
t001057,treatment,0,0
t001058,treatment,1,0
t001059,treatment,0,0
t001060,treatment,0,0
t001061,treatment,1,0
t001062,treatment,0,0
t001063,treatment,1,0
t001064,treatment,1,0
t001065,treatment,1,0
t001066,treatment,1,0
t001067,treatment,1,0
t001068,treatment,0,0
t001069,treatment,1,0
t001070,treatment,0,0
t001071,treatment,0,0
t001072,treatment,1,0
t001073,treatment,0,0
t001074,treatment,0,0
t001075,treatment,1,0
t001076,treatment,1,0
t001077,treatment,1,0
t001078,treatment,1,0
t001079,treatment,1,0
t001080,treatment,1,0
t001081,treatment,1,0
t001082,treatment,0,0
t001083,treatment,1,0
t001084,treatment,0,0
t001085,treatment,0,0
t001086,treatment,1,0
t001087,treatment,1,0
t001088,treatment,0,0
t001089,treatment,1,0
t001090,treatment,1,0
t001091,treatment,1,0
t001092,treatment,1,0
t001093,treatment,1,0
t001094,treatment,1,0
t001095,treatment,1,0
t001096,treatment,1,0
t001097,treatment,1,0
t001098,treatment,0,0
t001099,treatment,0,0
t001100,treatment,0,0
t001101,treatment,0,0
t001102,treatment,1,0
t001103,treatment,1,0
t001104,treatment,0,0
t001105,treatment,0,0
t001106,treatment,1,0
t001107,treatment,0,0
t001108,treatment,0,0
t001109,treatment,1,0
t001110,treatment,0,0
t001111,treatment,0,0
t001112,treatment,0,0
t001113,treatment,0,0
t001114,treatment,1,0
t001115,treatment,1,0
t001116,treatment,0,0
t001117,treatment,1,0
t001118,treatment,0,0
t001119,treatment,1,0
t001120,treatment,0,0
t001121,treatment,0,0
t001122,treatment,1,0
t001123,treatment,1,0
t001124,treatment,0,0
t001125,treatment,1,0
t001126,treatment,0,0
t001127,treatment,1,0
t001128,treatment,1,0
t001129,treatment,1,0
t001130,treatment,1,0
t001131,treatment,0,0
t001132,treatment,1,0
t001133,treatment,1,0
t001134,treatment,1,0
t001135,treatment,1,0
t001136,treatment,1,0
t001137,treatment,0,0
t001138,treatment,0,0
t001139,treatment,1,0
t001140,treatment,0,0
t001141,treatment,0,1
t001142,treatment,1,0
t001143,treatment,1,0
t001144,treatment,1,0
t001145,treatment,1,0
t001146,treatment,0,0
t001147,treatment,1,0
t001148,treatment,1,0
t001149,treatment,1,0
t001150,treatment,0,0
t001151,treatment,0,0
t001152,treatment,0,0
t001153,treatment,0,0
t001154,treatment,0,0
t001155,treatment,1,0
t001156,treatment,1,0
t001157,treatment,1,0
t001158,treatment,1,0
t001159,treatment,1,0
t001160,treatment,0,0
t001161,treatment,1,0
t001162,treatment,0,0
t001163,treatment,1,0
t001164,treatment,0,0
t001165,treatment,1,0
t001166,treatment,0,0
t001167,treatment,1,0
t001168,treatment,1,0
t001169,treatment,1,0
t001170,treatment,1,0
t001171,treatment,1,0
t001172,treatment,1,0
t001173,treatment,0,0
t001174,treatment,0,0
t001175,treatment,1,0
t001176,treatment,0,0
t001177,treatment,1,0
t001178,treatment,0,0
t001179,treatment,1,0
t001180,treatment,1,0
t001181,treatment,1,0
t001182,treatment,1,0
t001183,treatment,1,0
t001184,treatment,1,0
t001185,treatment,1,0
t001186,treatment,1,0
t001187,treatment,1,0
t001188,treatment,0,0
t001189,treatment,0,0
t001190,treatment,1,0
t001191,treatment,0,0
t001192,treatment,1,0
t001193,treatment,0,0
t001194,treatment,0,0
t001195,treatment,1,0
t001196,treatment,0,0
t001197,treatment,1,0
t001198,treatment,1,0
t001199,treatment,0,0
t001200,treatment,0,0
t001201,treatment,1,0
t001202,treatment,0,0
t001203,treatment,0,0
t001204,treatment,1,0
t001205,treatment,1,0
t001206,treatment,1,0
t001207,treatment,1,0
t001208,treatment,1,0
t001209,treatment,1,0
t001210,treatment,1,0
t001211,treatment,0,0
t001212,treatment,1,0
t001213,treatment,1,0
t001214,treatment,0,0
t001215,treatment,0,0
t001216,treatment,1,0
t001217,treatment,1,0
t001218,treatment,1,0
t001219,treatment,1,0
t001220,treatment,1,0
t001221,treatment,1,0
t001222,treatment,0,0
t001223,treatment,1,0
t001224,treatment,1,0
t001225,treatment,1,0
t001226,treatment,1,0
t001227,treatment,0,0
t001228,treatment,0,0
t001229,treatment,1,0
t001230,treatment,1,0
t001231,treatment,1,0
t001232,treatment,1,0
t001233,treatment,1,0
t001234,treatment,1,0
t001235,treatment,1,0
t001236,treatment,1,0
t001237,treatment,0,0
t001238,treatment,0,0
t001239,treatment,1,0
t001240,treatment,1,0
t001241,treatment,0,0
t001242,treatment,0,0
t001243,treatment,1,0
t001244,treatment,1,0
t001245,treatment,0,0
t001246,treatment,0,0
t001247,treatment,1,0
t001248,treatment,1,0
t001249,treatment,1,0
t001250,treatment,0,0
t001251,treatment,1,0
t001252,treatment,0,0
t001253,treatment,0,0
t001254,treatment,1,0
t001255,treatment,0,0
t001256,treatment,1,0
t001257,treatment,1,0
t001258,treatment,0,0
t001259,treatment,1,0
t001260,treatment,1,0
t001261,treatment,1,0
t001262,treatment,1,0
t001263,treatment,1,0
t001264,treatment,1,0
t001265,treatment,1,0
t001266,treatment,0,0
t001267,treatment,1,0
t001268,treatment,0,0
t001269,treatment,1,0
t001270,treatment,1,0
t001271,treatment,0,0
t001272,treatment,0,0
t001273,treatment,1,0
t001274,treatment,0,0
t001275,treatment,0,0
t001276,treatment,1,0
t001277,treatment,1,0
t001278,treatment,0,0
t001279,treatment,1,0
t001280,treatment,1,0
t001281,treatment,1,0
t001282,treatment,1,0
t001283,treatment,1,0
t001284,treatment,1,0
t001285,treatment,1,0
t001286,treatment,1,0
t001287,treatment,1,0
t001288,treatment,1,0
t001289,treatment,0,0
t001290,treatment,1,0
t001291,treatment,1,0
